name,lat,lon,type,amenity,tags
Koreana,49.2492835,-122.8681753,food,food,{}
BLENZ HOpe cafe,49.3202692,-123.0665723,food,food,{}
Simply Pho,49.0406632,-123.0873238,food,food,{}
Kamome,49.040982,-123.0897646,food,food,{}
Kafka,49.2671474,-123.09039,food,food,{}
Impostori Trattoria + Negroni Bar,49.2577322,-123.139074,food,food,{}
Downlow Chicken Shack,49.2763128,-123.0697102,food,food,{}
Safari Snack House,49.2391578,-122.963032,food,food,{}
Kaffina Coffee,49.0560833,-122.80477,food,food,{}
Trails End,49.1714666,-122.578285,food,food,{}
Tilbury Shop,49.1393972,-123.0130154,food,food,{}
Hadi's Restaurant,49.1391144,-123.0122187,food,food,{}
Macao Imperial Tea,49.2190586,-122.950684,food,food,{}
Mr. Japanese Curry,49.2638315,-123.1137242,food,food,{}
Viet Mama Cafe,49.237956,-123.0651979,food,food,{}
Zarak,49.2662686,-123.1005222,food,food,{}
Aroy Thai,49.2770401,-122.8489166,food,food,{}
Sabà Cafe and Bistro,49.1696098,-122.576185,food,food,{}
Viet House,49.2546275,-123.1149411,food,food,{}
Chibop,49.2678061,-123.006243,food,food,{}
Orange Blossom Chinese Food,49.1565957,-122.9137529,food,food,{}
Blaze Pizza,49.3276235,-123.13544,food,food,{}
Enroute Coffee,49.2709577,-123.1553756,food,food,{}
Noh Ramen,49.1620357,-122.658699,food,food,{}
Chitos Chicken & Beer,49.1620887,-122.658915,food,food,{}
The Dolar Shop Burnaby,49.2278561,-123.003073,food,food,{}
Say Mercy,49.2467275,-123.089969,food,food,{}
Humble Roots,49.2418202,-122.6014141,food,food,{}
Casa Della Pasta,49.2721161,-123.094346,food,food,{}
Kanpeki Teppanyaki & Seafood Bar,49.1788487,-123.1313628,food,food,{}
KINTON RAMEN,49.2661144,-123.2483285,food,food,{}
SOCRATES in the Heights,49.2812096,-122.9985806,food,food,{}
Hakkaku Ramen,49.2808576,-123.001903,food,food,{}
Pho Mr. Do,49.2808568,-123.00183,food,food,{}
Tentatsu Japanese Restaurant Burnaby,49.2809121,-123.009697,food,food,{}
Japolo,49.2540566,-122.8940094,food,food,{}
Thai Chef,49.2541353,-122.8938653,food,food,{}
Boil It World,49.2542012,-122.8937814,food,food,{}
Beeryani Indian Cuisine,49.2483611,-123.101345,food,food,{}
B&D Viet Cuisine,49.2182153,-122.957809,food,food,{}
Nao Sushi,49.2182407,-122.9585264,food,food,{}
Sanctuary Cafe,49.1186626,-123.158638,food,food,{}
Double Double,49.1804987,-123.1348777,food,food,{}
Jack's Spot,49.2323801,-123.025607,food,food,{}
Got Lot Tea,49.2261609,-122.991951,food,food,{}
iDen & Quanjude,49.2602034,-123.1146941,food,food,{}
Dalina,49.2632618,-123.126334,food,food,{}
YuShang Hot Pot,49.263187,-123.125245,food,food,{}
Homura Yakiniku,49.263147,-123.125523,food,food,{}
Chun Fun How,49.2635951,-123.1281742,food,food,{}
Saucin Staples,49.2635941,-123.128255,food,food,{}
Salmon n' Bannock,49.2633037,-123.12974,food,food,{}
Taste of Nawabs,49.2632273,-123.1300174,food,food,{}
La Routa Pizzeria,49.2679232,-123.1505662,food,food,{}
Bamboo Express,49.1537621,-123.1574123,food,food,{}
Anar,49.1259873,-123.1860397,food,food,{}
D-Plus Pizza,49.1759868,-122.801738,food,food,{}
Vomero Coffee House,49.3217924,-123.0980551,food,food,{}
Galbi Korean BBQ,49.2310832,-123.008299,food,food,{}
Rasoi Fine Indian Cuisine,49.0615611,-122.812182,food,food,{}
Freshlo Pizza,49.0615702,-122.811984,food,food,{}
Aji Sushi Family Kitchen,49.0615763,-122.811885,food,food,{}
Nagoya,49.169641,-122.812621,food,food,{}
Lee's Express,49.169855,-122.812628,food,food,{}
Thali Sweets & Restaurant,49.1765898,-122.780735,food,food,{}
Kwantlen Pizza,49.1542799,-122.969517,food,food,{}
Khana Peena,49.1741684,-122.8454346,food,food,{}
Sushi Aboard,49.2889319,-123.139514,food,food,{}
Olympia Pizza & Pasta Restaurant,49.2893872,-123.1383867,food,food,{}
Ong Ba Vietnamese Eatery,49.2895924,-123.138072,food,food,{}
Pho Q&M,49.2911406,-123.1362338,food,food,{}
Nom Nom,49.2899614,-123.1333321,food,food,{}
Avohouse Japanese Restaurant,49.2889396,-123.131209,food,food,{}
MACU TEA,49.2874292,-123.1288956,food,food,{}
Islands Cafe,49.0464166,-122.777239,food,food,{}
Kin Thai Kitchen & Bar,49.0467638,-122.7752359,food,food,{}
Van 168 Coffee,49.2547105,-123.08604,food,food,{}
Motonobu Udon,49.2812813,-123.02808,food,food,{}
Suren,49.2808614,-122.999344,food,food,{}
Free Bird Table & Bar,49.1703708,-123.1448644,food,food,{}
Ethno Restaurant Vayat,49.2492207,-122.8585833,food,food,{}
Khob Khun Thai Cuisine,49.2492298,-122.858843,food,food,{}
HiFive Chicken,49.2310623,-123.0067,food,food,{}
Swagat Indian Sweets & Restaurant,49.1757594,-122.801774,food,food,{}
Big Way Hotpot,49.2314446,-123.009257,food,food,{}
Tairyou ichiba,49.2312999,-123.008816,food,food,{}
Oddfish Restaurant,49.2708216,-123.1476574,food,food,{}
Mattu's Coffee & Tea,49.1456243,-122.648946,food,food,{}
Kai Japanese Restaurant,49.2530379,-122.737845,food,food,{}
Krishnas Curry and Crepes House,49.0613465,-122.800062,food,food,{}
Good Bowl,49.1781487,-123.121683,food,food,{}
Sushi Town,49.3236111,-123.108246,food,food,{}
Lollipot,49.1872021,-123.124248,food,food,{}
Finch's Market,49.2785933,-123.0933871,food,food,{}
Non-Stop Pizza,49.1651339,-122.799412,food,food,{}
Guulu Cafe,49.2292042,-123.001204,food,food,{}
Gokudo Shabu Shabu Hot Pot,49.2300918,-123.003798,food,food,{}
Fortune Terrace JOY CAFE,49.2099663,-123.1181547,food,food,{}
East Café,49.2812773,-123.05629,food,food,{}
Manjal South Indian Kitchen,49.2232722,-122.943338,food,food,{}
Sushi ON,49.2233206,-122.9432414,food,food,{}
Sushi Q Tea Cafe,49.2240752,-122.941601,food,food,{}
Handworks Coffee Studio,49.2211179,-122.9305121,food,food,{}
Indian Curry Corner,49.2207482,-123.0656711,food,food,{}
Chef Wobot,49.2581077,-123.1146109,food,food,{}
Steve’s Poké Bar,49.2659357,-123.2466332,food,food,{}
Mr. Bro,49.178078,-123.127745,food,food,{}
Cafe Tica,49.2637024,-123.110754,food,food,{}
La Ruota Pizzeria,49.2645868,-123.115082,food,food,{}
Sushi Tendo,49.2647518,-123.1150811,food,food,{}
Kalma Family Restaurant,49.1049794,-122.6519843,food,food,{}
Tendon Kohaku,49.2809639,-123.122118,food,food,{}
Mama's Dumpling & Coffee,49.1297363,-123.1002174,food,food,{}
Beach Grove Cafe & Boutique,49.0257492,-123.0584393,food,food,{}
Mani,49.3284823,-123.155004,food,food,{}
Indian Wok,49.2246505,-122.9884653,food,food,{}
Amorosa Pasta House,49.2258233,-122.937461,food,food,{}
Sushi Modo,49.2258829,-122.937359,food,food,{}
Waffleland Café,49.283575,-123.1052681,food,food,{}
El Inka Deli Restaurant,49.2495773,-123.0192996,food,food,{}
Sumi Korean Restaurant,49.233586,-123.0653188,food,food,{}
Hẻm 377,49.2386936,-123.065199,food,food,{}
Acquafarina,49.2810385,-123.1151572,food,food,{}
Ahi Sushi,49.2642236,-123.168976,food,food,{}
Petite Bao,49.2642236,-123.169086,food,food,{}
Rice and Noodle,49.2642338,-123.1694864,food,food,{}
The Corner Hotpot,49.2642354,-123.170206,food,food,{}
Ajuker Fried Chicken,49.2453554,-122.893169,food,food,{}
Yuan's Garden Restaurant,49.1787192,-123.1349005,food,food,{}
chefhyve,49.2400109,-123.053597,food,food,{}
Fisherman's Terrace Seafood Restaurant,49.183412,-123.134175,food,food,{}
Jo's Italian Deli,49.2642225,-123.1861201,food,food,{}
Sushi Zion,49.19214,-122.7562936,food,food,{}
Penguin Bros.,49.1737227,-123.1467201,food,food,{}
Morrison Cafe,49.0318058,-122.8656182,food,food,{}
On the Go,49.2433301,-123.1247186,food,food,{}
Pearl House Richmond,49.1819952,-123.06961,food,food,{}
El Comal Mexican Food,49.2478791,-122.9401323,food,food,{}
Kamei on Broadway,49.2639608,-123.11825,food,food,{}
Dudes Coffee House,49.0533589,-122.866868,food,food,{}
Watt's For Lunch Cafe,49.2107733,-122.957649,food,food,{}
Masa Ishibashi,49.1922427,-123.13247,food,food,{}
Basil Box,49.2678238,-123.0026664,food,food,{}
Bar Olo,49.3345055,-123.180133,food,food,{}
The Red Lion Bar & Grill,49.3345678,-123.1803632,food,food,{}
Dundarave Sushi,49.3347712,-123.1810476,food,food,{}
Raku Japanese Kitchen,49.3284362,-123.1635501,food,food,{}
Tenton Ramen & Tonkatsu,49.328773,-123.1609404,food,food,{}
Dosanko Restaurant,49.2828996,-123.091936,food,food,{}
Si Senior,49.2176091,-122.64407,food,food,{}
Me-n-Ed's Pizza Parlors,49.2176442,-122.643755,food,food,{}
Lauras Coffee Shop,49.267536,-123.1068268,food,food,{}
Mangia Cucina & Bar,49.2653887,-123.106942,food,food,{}
Gigi Blin,49.2084837,-123.1378742,food,food,{}
Ba Ba Tang,49.2856225,-123.126701,food,food,{}
Ambit Cafe,49.2794751,-122.9680554,food,food,{}
Pho 101,49.2805045,-122.97759,food,food,{}
Peking Restaurant,49.2805024,-122.977465,food,food,{}
La foret,49.2213927,-122.995504,food,food,{}
Merci Beaucoup Cafe,49.2715315,-123.0694076,food,food,{}
Windjammer Restaurant,49.2760388,-123.0696857,food,food,{}
Zawa Restaurant,49.276314,-123.0693487,food,food,{}
Bump n Grind Cafe,49.2764246,-123.0693577,food,food,{}
OEB Breakfast Co.,49.2666619,-123.0007123,food,food,{}
Dami Sushi & Korean Restaurant,49.2504434,-123.034372,food,food,{}
The Peri Peri Shack,49.2562688,-123.0892973,food,food,{}
EveryTe Tea Room,49.2276115,-123.0909403,food,food,{}
Tå Bom Korean Cuisine,49.2890079,-123.131903,food,food,{}
Noodle Arts,49.2910088,-123.1344607,food,food,{}
Baroness,49.2916412,-123.134961,food,food,{}
CRAFT Beer Market,49.286742,-123.14224,food,food,{}
Nizzy's Cafe & Catering,49.2005678,-122.9855463,food,food,{}
Bisou Bake House,49.3228085,-123.1068632,food,food,{}
Popina Cantina,49.2718513,-123.1354756,food,food,{}
Bella Roma,49.2636891,-123.2080917,food,food,{}
Danoo Cafe,49.2636926,-123.2081882,food,food,{}
Auto Strada,49.2743885,-123.1309865,food,food,{}
Vannian Cafe,49.2480217,-122.896104,food,food,{}
Kea's Meat & Deli,49.2167982,-122.966808,food,food,{}
Kaffi Espresso Bar,49.2768643,-122.852731,food,food,{}
Grandma Liu Hot Pot,49.1875616,-123.128631,food,food,{}
Kove Kitchen,49.1235032,-123.1823964,food,food,{}
Kari House Restaurant,49.1234754,-123.1821433,food,food,{}
Ora Sushi,49.1252983,-123.1839066,food,food,{}
Cannery Café,49.125366,-123.1836341,food,food,{}
Okome,49.1331758,-123.1818109,food,food,{}
Teapressu,49.2245873,-122.988095,food,food,{}
Single V Coffee,49.2154948,-122.988001,food,food,{}
Sasaya Bistro,49.2154646,-122.988305,food,food,{}
Pho 68,49.2190218,-122.9500098,food,food,{}
Minemura Sushi,49.3137959,-123.0783722,food,food,{}
Double One Chinese Restaurant,49.2812041,-123.014997,food,food,{}
Deja Brew Coffeehouse + Fresh Food Cafe,49.263561,-123.1252776,food,food,{}
Phở Pasteur Restaurant,49.2812356,-123.0193116,food,food,{}
Damiko Sushi,49.0563471,-122.8043579,food,food,{}
Banana Leaf Surrey,49.0599469,-122.8042382,food,food,{}
Yamako Japanese Restaurant,49.0467615,-122.7985439,food,food,{}
Mr. Sushi,49.3370081,-123.0393876,food,food,{}
La Forchetta,49.28049,-122.9821207,food,food,{}
Little Billy's,49.2805192,-122.9638207,food,food,{}
Lost in the 50's Burgers,49.2247481,-122.940354,food,food,{}
Pomodoro Pizza,49.2642682,-122.7663452,food,food,{}
Dinakis Mediterranean Grill,49.265264,-122.7727609,food,food,{}
Sushi On,49.264721,-122.7710542,food,food,{}
Toyo Sushi,49.2808631,-123.0174861,food,food,{}
Gyu King Teppanyaki,49.2840553,-123.122434,food,food,{}
Anatolia's Gate,49.2182645,-122.95834,food,food,{}
Kam Wai Dim Sum,49.2805001,-123.098466,food,food,{}
Papaya Hut Restaurant,49.2641579,-123.1459582,food,food,{}
Unchai Thai Restaurant,49.2650193,-123.145884,food,food,{}
Gateau de Henry,49.265884,-123.1459034,food,food,{}
Tiger Sugar,49.2016276,-122.91164,food,food,{}
Kanaka Pizza,49.2060057,-122.5574372,food,food,{}
Bobby Sox 50's Diner,49.2169297,-122.5964739,food,food,{}
Aburiya Sushi,49.2203067,-122.5965779,food,food,{}
Woking Dragon Chop Suey House,49.2203563,-122.6059427,food,food,{}
Pho Song,49.2167199,-122.6035108,food,food,{}
Hamada Sushi,49.217285,-122.598132,food,food,{}
Tea One Bubble Tea,49.2176509,-122.5986762,food,food,{}
Indian Zaika,49.2167843,-122.6000998,food,food,{}
King's Kitchen,49.2160889,-122.6006848,food,food,{}
Sushiro,49.2159546,-122.5894792,food,food,{}
China Kitchen Restaurant,49.2161973,-122.5895253,food,food,{}
Ginger Indian Cuisine,49.1541426,-123.1245757,food,food,{}
Hainan Kitchen,49.1541434,-123.124473,food,food,{}
Wang Ji Restaurant,49.1541434,-123.1243481,food,food,{}
Sushi Aria,49.1548764,-123.124363,food,food,{}
Bonjour Banh Mi,49.2348621,-123.1157596,food,food,{}
Straight & Marrow,49.2847968,-123.0662353,food,food,{}
The Bunny Cafe,49.2764633,-123.0699932,food,food,{}
Foglifter Coffee Roasters,49.2531105,-123.1007051,food,food,{}
Kevin & Kevin,49.2804706,-123.0971696,food,food,{}
Barbara,49.2804688,-123.0969849,food,food,{}
Curry Lounge,49.0452225,-122.7785093,food,food,{}
R Ki Dessert Studio,49.1786644,-123.1344093,food,food,{}
Thanh Xuân Café,49.2426438,-123.0590265,food,food,{}
Ba-Le Deli & Bakery,49.2566365,-123.089123,food,food,{}
Captain Thai Noodle House,49.228745,-122.999858,food,food,{}
Sweet 7,49.2902478,-123.133814,food,food,{}
Park Crest Diner,49.2652543,-122.9774816,food,food,{}
Happy Jack's Cafe,49.1925043,-122.8005435,food,food,{}
Glass House Estate Winery,49.0030343,-122.573213,food,food,{}
Villages Pizza,49.2233608,-122.943164,food,food,{}
Maxine's Cafe & Bar,49.27789,-123.131368,food,food,{}
Honeybrew Strudel Bar,49.2777831,-123.1268414,food,food,{}
Mangia's Sandwiches,49.2619889,-123.1383833,food,food,{}
Hong Kong Flavor Restaurant,49.1392122,-123.1383543,food,food,{}
Black Coffeehouse + Lounge,49.2632283,-123.1047417,food,food,{}
Sunflower Cafe,49.1879809,-122.4688529,food,food,{}
Liberté Café,49.2345994,-123.0245179,food,food,{}
Classic Uyghur Savour,49.2395533,-123.030174,food,food,{}
852 Kitchen,49.2396171,-123.030902,food,food,{}
Ming’s Garden,49.3232477,-123.1010367,food,food,{}
Rusty Rail Outdoor B.B.Q. & Beer Garden,49.3812509,-123.0783909,food,food,{}
The Connaught Place,49.2810205,-123.0580044,food,food,{}
SNB Ferry Café,49.0070437,-123.132515,food,food,{}
Beach Ave Bar & Grill,49.2755438,-123.135539,food,food,{}
Something Sweet,49.2213596,-122.9884067,food,food,{}
Blue Chip Cafe,49.2663324,-123.2498921,food,food,{}
Feast,49.2579633,-123.2531257,food,food,{}
Canadian Pizza Plus,49.2642189,-122.9145424,food,food,{}
Border Burrito,49.2448549,-123.0241582,food,food,{}
Blossom Teas,49.2825794,-122.9540844,food,food,{}
The King's Head Public House,49.2713039,-123.1548459,food,food,{}
New Fuji,49.2708294,-123.1470434,food,food,{}
White Lotus Cafe,49.2655867,-122.9787358,food,food,{}
Viva Cafe & Bakery,49.2720193,-123.1551831,food,food,{}
Cantina Norte,49.3386096,-123.10218,food,food,{}
Serious Coffee,49.2004906,-122.915301,food,food,{}
Coho Coffee,49.2784491,-123.0754647,food,food,{}
Linh Café,49.2746748,-123.129537,food,food,{}
Tatta Chulha,49.2630684,-123.1018403,food,food,{}
TERAs BEAN,49.2676112,-123.003643,food,food,{}
Enzo's Rustico Romano,49.2809752,-123.0548908,food,food,{}
Grand Noodle Emporium,49.2669392,-123.249967,food,food,{}
Sushi Master,49.2637968,-123.1390471,food,food,{}
Pearl Cafe,49.2637977,-123.1391126,food,food,{}
Dose Espresso Bar,49.2637987,-123.1391781,food,food,{}
Jumbo Pizza,49.1075632,-122.733518,food,food,{}
Nam San,49.2894379,-123.132717,food,food,{}
Chai69 Café,49.2623994,-123.0973402,food,food,{}
The Boatshed Ambleside,49.3250522,-123.150682,food,food,{}
The Naam,49.2682285,-123.166974,food,food,{}
Tokyo in April,49.2804535,-123.107356,food,food,{}
Courtyard Cafe,49.0857091,-123.0609274,food,food,{}
Rice Burger,49.2634253,-123.2089645,food,food,{}
Black Sugar Coffee House,49.2768955,-122.856431,food,food,{}
Charlie's Mexican Restaurant,49.2765175,-122.8551767,food,food,{}
Saint St Grill,49.276899,-122.8558499,food,food,{}
Mercado Mexican Market & Taqueria,49.2785627,-122.819069,food,food,{}
GangNam Tofu Soup,49.277387,-122.8061293,food,food,{}
Canffle,49.2323282,-123.026942,food,food,{}
The Heaven on Granville,49.2788585,-123.1233752,food,food,{}
Horin Ramen + Sake,49.2861906,-123.127545,food,food,{}
Zabu Chicken,49.289843,-123.13262,food,food,{}
Kaneko Hannosuke,49.2908178,-123.1341534,food,food,{}
Lido Restaurant,49.1825418,-123.1341384,food,food,{}
HuDa Restaurant,49.1784676,-123.1300551,food,food,{}
Bruno,49.1922469,-123.1316302,food,food,{}
K Chicken,49.2591718,-122.98297,food,food,{}
Cafe Coffee Day,49.1042462,-122.65054,food,food,{}
KnChicken,49.2241498,-122.941697,food,food,{}
Donair & Sub House,49.2221718,-122.9314343,food,food,{}
Delicia,49.2023265,-122.90911,food,food,{}
Mood Swing,49.2022005,-122.9085673,food,food,{}
PIVA Modern Italian,49.2014641,-122.9114661,food,food,{}
Bluefin Sushi,49.2266354,-122.893025,food,food,{}
Cazba Persian Grill,49.2680839,-123.001045,food,food,{}
Saboten,49.2682125,-123.001199,food,food,{}
BLOCK 18 Cart Noodle,49.1777633,-123.1301678,food,food,{}
Lionsgate Pizza,49.3248856,-123.0720621,food,food,{}
Rosemary Rocksalt,49.3240173,-123.0725195,food,food,{}
Yuko Maki,49.3227045,-123.0720872,food,food,{}
Pho North Vancouver,49.321125,-123.0710738,food,food,{}
Tamarind Hill,49.3216488,-123.0721226,food,food,{}
Garden Shop Cafe,49.2539675,-123.2505286,food,food,{}
Rumi Rose Tea,49.2809518,-123.0245018,food,food,{}
Joojak,49.2336425,-123.034517,food,food,{}
Fresh Legend,49.2327454,-123.0327729,food,food,{}
Crave India,49.2791093,-123.1235206,food,food,{}
Fresh Donair,49.2791978,-123.123389,food,food,{}
Granville Kebab & Poutine,49.2791753,-123.1234235,food,food,{}
C Prime Modern Italian Steak & Wine,49.2808947,-123.127338,food,food,{}
Moki's Pizza,49.2506224,-123.1680028,food,food,{}
Qieu,49.2793624,-123.107407,food,food,{}
Zubu,49.2818772,-123.123509,food,food,{}
Flame On Mongolian Grill,49.1845633,-122.8446011,food,food,{}
Taste of Africa,49.1963325,-122.845583,food,food,{}
Pampanga's Cuisine,49.2377816,-123.03266,food,food,{}
Kumare Express,49.2377414,-123.032693,food,food,{}
Plato Filipino,49.237816,-123.0326177,food,food,{}
The Roasted Bean,49.0349752,-123.0689408,food,food,{}
Delta Golf Course Restaurant & Bar,49.1007331,-122.896255,food,food,{}
Viti Curry Restaurant,49.1612608,-122.8922319,food,food,{}
Ice Chip Lounge,49.0357521,-123.0664952,food,food,{}
Cofu,49.2693513,-123.138826,food,food,{}
Sprouts,49.2676549,-123.2505723,food,food,{}
Morrison's Grill,49.1627841,-122.9751117,food,food,{}
Shaw Donair Bites Ltd,49.1715903,-122.947141,food,food,{}
The Kop Coffee Roasters,49.1711438,-122.9465587,food,food,{}
Niagara Falls Resaurant,49.0914907,-123.087264,food,food,{}
Nat's Coffee House,49.0317848,-123.080347,food,food,{}
Lara Cuisine,49.0904083,-123.0854614,food,food,{}
Ninja Bubble Tea,49.2825214,-122.7965389,food,food,{}
Chef's Catering and Cafe,49.24696,-122.9411776,food,food,{}
Mui Garden Restaurant,49.2282463,-122.998374,food,food,{}
Sushi Gurume,49.0273123,-123.0682236,food,food,{}
Soul Cup Cafe,49.2498688,-122.8626639,food,food,{}
Buenos Dias,49.0212453,-123.0728771,food,food,{}
Thai-Isaan,49.0258321,-123.0682396,food,food,{}
Toto Sushi,49.0260256,-123.0682432,food,food,{}
Best Garden Restaurant,49.0261711,-123.0682509,food,food,{}
Peek A Boo Japanese Bistro,49.0263793,-123.070396,food,food,{}
Ocean Palace,49.0220111,-123.069154,food,food,{}
Illuminate Restorante,49.02253,-123.0692307,food,food,{}
Pat Quinn's,49.0325716,-123.081231,food,food,{}
Kiki's Restaurant,49.0370424,-122.8014523,food,food,{}
Artisan Eats Café & Fine Foods,49.3801888,-123.3444538,food,food,{}
Hanaya Japanese Restaurant,49.0533325,-122.8007621,food,food,{}
面子 Menz Noodle House,49.0558952,-122.8050836,food,food,{}
Eggcetra Breakfast Cafe,49.0558006,-122.8052848,food,food,{}
Maple Sushi Japanese Restaurant,49.0450786,-122.7945664,food,food,{}
Red Rose Restaurant,49.0450548,-122.7943651,food,food,{}
KW Gardens Restaurant,49.0449381,-122.791925,food,food,{}
Horhay Tex-Mex,49.0448048,-122.7916738,food,food,{}
Delhi delite indian cuisine & sweets,49.0472575,-122.7976578,food,food,{}
Phở Sunrise,49.0466542,-122.7985618,food,food,{}
Alberto's Pizza in South Surrey White Rock,49.046193,-122.7959589,food,food,{}
Meltwich Food Co.,49.0428409,-122.7797211,food,food,{}
Doc Morgan's Pub & Restaurant,49.3795073,-123.334536,food,food,{}
Beecher Place,49.0555481,-122.8849943,food,food,{}
Cotto Al Mare,49.0524622,-122.8849932,food,food,{}
